Site,Plant,Year,Treatment,Obs,Rep,FTime,EBal?,A,gs,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs,
S32,334,2016,W,14,1,9259.000002,0,13.96162241,0.600274296,521.6453661,6.776694744,1.343764741,26.80718613,6,1.420000017,1,2.840000033,27.22953224,26.80718613,26.95766068,598.7852783,577.3158569,13.74263191,21.70583916,38.68645477,60.50891495,499.517395,1200.601196,0.284179002,101.1277542,19.40466499,0.711884439,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832528992,0.006776695,299.9571861,300.3795322,192.0961871,-1.203455644,3.538827508,34.99363291,13.28779376,27.01835918,3.583020847,0.49553578,2.195062767,1.38795808,0.317677903,52.75282437,0.903570134,67.73890201,570.6791703,0.016572271,
S32,334,2016,W,15,1,9389.000002,0,15.10813347,0.58232758,710.3505076,6.537002726,1.329741232,26.58335876,6,1.420000017,1,2.840000033,27.15503311,26.58335876,26.97000122,799.060791,774.8289795,13.70228863,21.38653183,38.7322197,59.88061523,499.505188,1198.971558,0.32518813,101.1274261,20.31598091,0.710961282,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832508647,0.006537003,299.7333588,300.3050331,191.8354449,-1.061494198,3.49250615,34.53569703,13.1491652,26.86919594,3.551755016,0.483241388,2.162764918,1.388990098,0.3095986,71.8359185,0.916783608,67.49553063,767.6472964,0.013283854,
S32,334,2016,W,16,1,9482.500002,0,15.29812932,0.575590075,709.1543904,6.562000904,1.347726385,26.63454056,6,1.420000017,1,2.840000033,27.16354752,26.63454056,26.97589111,799.4268799,774.9436646,13.59975624,21.31364822,38.33155441,59.64468384,499.5253296,1200.392212,0.249334857,101.1241684,20.35888863,0.714255273,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832542216,0.006562001,299.7845406,300.3135475,192.0627496,-1.077611537,3.503051337,34.6410892,13.32744097,26.89904404,3.557992288,0.478592507,2.155324952,1.402667336,0.306546257,71.71264799,0.915104443,67.08972962,767.6716665,0.013369614,
S32,334,2016,W,17,1,9587.000002,0,15.6157834,0.543658116,899.4888402,6.430037945,1.384988105,26.78799438,6,1.420000017,1,2.840000033,27.20749474,26.78799438,26.9770565,999.8831177,973.6074829,13.69966316,21.25866508,38.6007843,59.34044266,499.5376892,1199.776855,0.192857116,101.1280212,20.77563667,0.714995325,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832562815,0.006430038,299.9379944,300.3574947,191.9642926,-1.024779301,3.534834839,34.95405918,13.6953941,26.99774456,3.578685598,0.456307641,2.149846734,1.428838863,0.291934968,90.96352653,0.923872152,66.16314091,966.1844874,0.010693499,
S32,334,2016,W,18,1,9677.000002,0,15.67076566,0.521977803,896.9495682,6.362709562,1.418110905,26.91516876,6,1.420000017,1,2.840000033,27.23853493,26.91516876,26.97530556,999.920166,973.6564331,13.71313477,21.19360352,38.56395721,59.05072784,499.5297241,1199.499634,0.14781642,101.1274414,20.88672066,0.715851724,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83254954,0.00636271,300.0651688,300.3885349,191.9199371,-1.003240841,3.561365803,35.21661137,14.02300786,27.07685184,3.595346805,0.440935976,2.143254898,1.452091907,0.281876036,90.7062149,0.921217729,65.38674041,966.2073016,0.010604974,
S32,334,2016,D,1,1,9857.000002,0,8.285547258,0.63888155,353.6337022,7.088773636,1.33502982,26.94921684,6,1.420000017,1,2.840000033,27.2578392,26.94921684,26.97579956,399.4544067,386.2129517,13.75903416,22.08615494,38.68726349,61.46807098,499.4914856,1198.760742,0.204308987,101.1252747,17.46551704,0.712935388,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832485809,0.007088774,300.0992168,300.4078392,191.8017145,-1.38493727,3.568498304,35.28789728,13.20174234,27.10352802,3.600980462,0.521553718,2.233468484,1.367511978,0.334809738,35.76130526,0.915644337,68.55692721,382.2743993,0.014859265,
S32,334,2016,D,2,1,9947.000002,0,8.383290427,0.585016468,351.260063,6.776904682,1.372482778,26.95024109,6,1.420000017,1,2.840000033,27.2408371,26.95024109,26.97438622,399.4867554,386.2726135,13.75453568,21.71798706,38.69679642,60.50609207,499.5113525,1200.541504,0.148565903,101.1249466,17.51400948,0.714413583,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832518921,0.006776905,300.1002411,300.3908371,192.0866363,-1.221552717,3.56871306,35.29013542,13.57214836,27.09553909,3.599292498,0.485091616,2.196230282,1.403062216,0.310813825,35.52115511,0.909357927,67.17460498,382.2875988,0.014730905,
S32,334,2016,D,3,1,10037.5,0,6.289855048,0.553805306,262.2226251,6.614228154,1.402357893,26.95089912,6,1.420000017,1,2.840000033,27.24920273,26.95089912,26.97511673,299.4377441,289.5814209,13.64878178,21.42375565,38.27915573,59.65594482,499.4892578,1199.669922,0.139405534,101.1257401,16.29486275,0.716832101,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832482096,0.006614228,300.1008991,300.3992027,191.9471832,-1.137370472,3.568851037,35.29122294,13.8674673,27.10005093,3.600245709,0.463434679,2.166493144,1.433752564,0.296604208,26.51745702,0.905522959,66.1580522,286.591525,0.014519779,
S32,334,2016,D,4,1,10127,0,6.1820062,0.513011992,261.0562055,6.313273198,1.427863536,26.94931984,6,1.420000017,1,2.840000033,27.24712944,26.94931984,26.97541428,299.2001648,289.5785217,13.74464321,21.16746712,38.63137817,58.95154572,499.5110168,1200.358398,0.176681086,101.1295471,16.29507637,0.716809213,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832518361,0.006313273,300.0993198,300.3971294,192.0573395,-0.97932321,3.568519899,35.28662,14.11915288,27.09822464,3.599859844,0.434520981,2.140656363,1.459203481,0.277682916,26.40049583,0.901504034,65.12477603,286.6398921,0.01404556,
S32,334,2016,D,5,1,10217,0,3.601542509,0.489409906,176.0717439,6.154140509,1.448790693,26.9570713,6,1.420000017,1,2.840000033,27.24536133,26.9570713,26.976717,199.6128387,193.8538666,13.74055672,20.97753906,38.61326599,58.4242363,499.5210571,1200.151733,0.19086358,101.1250534,14.88318062,0.716597497,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832535095,0.006154141,300.1070713,300.3953613,192.0242731,-0.898096638,3.570145451,35.3042627,14.32672364,27.10121632,3.600491955,0.417468613,2.121354758,1.479137197,0.26655027,17.8052645,0.908270477,64.38216599,192.1418658,0.012067912,
S32,334,2016,D,6,1,10307.5,0,3.71419528,0.485400515,175.414769,6.142949466,1.456397806,26.94900513,6,1.420000017,1,2.840000033,27.25683022,26.94900513,26.97524452,199.6243896,193.7337189,13.66164398,20.88599205,38.27732849,58.1281395,499.5314026,1199.861816,0.15479961,101.1230927,14.79879951,0.717976511,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832552338,0.006142949,300.0990051,300.4068302,191.9778863,-0.890130431,3.568453915,35.28821975,14.4022277,27.10291767,3.600851478,0.414547799,2.112056109,1.488795369,0.264645384,17.73848394,0.905442635,64.13697154,191.9681683,0.012409205,
S32,334,2016,D,7,1,10397,0,0.785442734,0.470243011,92.99848242,6.007657522,1.463590499,26.95057297,6,1.420000017,1,2.840000033,27.26394081,26.95057297,26.97620964,99.93466187,98.28199768,13.7520237,20.81797028,38.5941925,57.91470718,499.5161133,1199.812988,0.117522553,101.1237946,13.23908424,0.718350351,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832526855,0.006007658,300.100573,300.4139408,191.9700738,-0.818959309,3.568782648,35.29122561,14.47325533,27.10725689,3.601768563,0.403441726,2.105192149,1.496576414,0.257407516,9.40435943,0.946241271,63.79937432,97.90863582,0.005118114,
S32,334,2016,D,8,1,10487,0,0.729749612,0.463733825,93.11705443,5.964083749,1.470490625,26.95497704,6,1.420000017,1,2.840000033,27.25545692,26.95497704,26.97689819,99.811203,98.23090363,13.7438345,20.75913811,38.58776474,57.77972412,499.5029297,1200.237915,0.168425605,101.1224823,13.20881844,0.720204294,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832504883,0.005964084,300.104977,300.4054569,192.0380621,-0.797223581,3.569706201,35.30081659,14.54167848,27.10521698,3.601337407,0.398641094,2.099215576,1.502121831,0.254281498,9.416227689,0.947940526,63.56739657,97.88401561,0.004739107,
S32,334,2016,D,9,1,10583,0,-0.781775453,0.459015784,51.1109294,5.934770298,1.476303927,26.9530468,6,1.420000017,1,2.840000033,27.2414341,26.9530468,26.97407913,48.60139465,49.18978882,13.71559811,20.69680405,38.54019547,57.65487671,499.5073547,1200.342041,0.248079166,101.1266022,12.32580757,0.720763147,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832512258,0.00593477,300.1030468,300.3914341,192.0547223,-0.78342452,3.569301396,35.29537549,14.59857144,27.09724045,3.599651916,0.395149618,2.092997469,1.506654447,0.252008935,5.168674624,1.039055679,63.36818068,49.56140743,-0.009995618,
S32,334,2016,D,10,1,10673.5,0,-0.733219551,0.468654758,51.8327173,6.03632382,1.474957074,26.95185471,6,1.420000017,1,2.840000033,27.25123024,26.95185471,26.97472572,49.65848923,50.17540359,13.6074028,20.70787239,38.13550186,57.6521492,499.5155029,1199.965454,0.217872664,101.1255188,12.31495857,0.717036188,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832525838,0.006036324,300.1018547,300.4012302,191.9944684,-0.835537427,3.569051413,35.29328161,14.58540922,27.10154247,3.600560875,0.402272105,2.094094339,1.506466536,0.256645754,5.241610428,1.033030401,63.50549666,50.52394105,-0.00921612,
S32,334,2016,D,11,1,10823,0,8.310072165,0.468741279,346.1066554,6.010361605,1.468297164,26.94303513,6,1.420000017,1,2.840000033,27.27538872,26.94303513,26.97335625,399.8408813,387.0646057,13.68663502,20.75628853,38.38349533,57.70198059,499.510376,1199.630371,0.229066938,101.1214142,17.44963264,0.718537271,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832517293,0.006010362,300.0930351,300.4253887,191.9408551,-0.81810441,3.567202413,35.27642925,14.52014072,27.10921192,3.602181822,0.40233585,2.098905249,1.503276573,0.256687268,34.99879446,0.894183168,63.65181061,383.1143954,0.013806611,
S32,334,2016,D,12,1,10913,0,8.403664265,0.467465387,345.5832086,6.003055846,1.469923906,26.94420242,6,1.420000017,1,2.840000033,27.27352333,26.94420242,26.97491264,399.8718262,386.9870911,13.68191624,20.7430687,38.37585449,57.67152786,499.5105896,1199.76123,0.108864211,101.1192322,17.553545,0.719557703,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832517649,0.006003056,300.0942024,300.4235233,191.9617926,-0.814467058,3.567447085,35.27961011,14.53654141,27.10886288,3.602108037,0.401395493,2.097523179,1.504584858,0.256074886,34.94510871,0.893009655,63.60018743,382.9923915,0.013955228,
S32,334,2016,D,13,1,11034.5,0,11.55785381,0.463911043,523.4758321,6.010161488,1.481413426,26.9472332,6,1.420000017,1,2.840000033,27.25657463,26.9472332,26.97417641,600.0577393,581.9733276,13.5655756,20.63585281,38.00216293,57.43042374,499.5111084,1200.129883,0.196976379,101.1186218,19.26594734,0.725331247,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832518514,0.006010161,300.0972332,300.4065746,192.020777,-0.820225944,3.568082423,35.28610614,14.65025333,27.10190392,3.600637252,0.398772045,2.086668997,1.513968255,0.254366749,52.9331547,0.899484233,63.28464816,576.4792775,0.012687962,
S32,334,2016,D,14,1,11124.5,0,11.51350861,0.451301971,522.5703677,5.915733613,1.493241878,26.94242287,6,1.420000017,1,2.840000033,27.23788452,26.94242287,26.96772385,600.0692139,582.1036377,13.54927635,20.50918198,37.99370193,57.14058685,499.5245972,1200.559326,0.204214931,101.1172562,19.32905769,0.72399801,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832540995,0.005915734,300.0924229,300.3878845,192.0894879,-0.772133695,3.567074086,35.27661075,14.76742877,27.09015369,3.598155018,0.389419631,2.073832208,1.52432281,0.248281124,52.84088174,0.89772737,62.84181215,576.6306671,0.012547542,
S32,334,2016,D,15,1,11241,0,12.83190309,0.414635668,703.7148486,5.643188781,1.533247876,27.0084362,6,1.420000017,1,2.840000033,27.22408867,27.0084362,26.97274971,798.2494507,777.5651245,13.60915089,20.25042915,38.26438904,56.46667099,499.504303,1199.949829,0.222305536,101.1181335,20.24855232,0.723883569,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832507172,0.005643189,300.1584362,300.3740887,191.9919684,-0.642203014,3.580933475,35.41336603,15.16293687,27.11626244,3.603672519,0.361811711,2.047685599,1.555986919,0.230350857,71.15833204,0.905023678,61.56820118,771.4654523,0.010240733,
S32,334,2016,D,16,1,11331,0,12.8523288,0.396115366,702.3946462,5.48526949,1.551313905,27.0021019,6,1.420000017,1,2.840000033,27.24069023,27.0021019,26.97319984,799.446228,778.8775024,13.60223579,20.05852509,38.19924927,55.87784958,499.5355225,1199.633545,0.160642698,101.1184845,20.38453865,0.721238077,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832559204,0.005485269,300.1521019,300.3906902,191.9413629,-0.557363407,3.579601563,35.40007132,15.34154623,27.12139606,3.604758265,0.347629029,2.028287658,1.576470607,0.221159592,71.02508214,0.901803742,60.88240534,772.7681209,0.010125685,
S32,334,2016,D,17,1,11436.5,0,13.63868682,0.377849214,889.7738884,5.346974903,1.576570038,26.9982872,6,1.420000017,1,2.840000033,27.25679016,26.9982872,26.97160721,1000.31604,977.6553345,13.50562859,19.80086136,37.80991745,55.10871506,499.5303955,1199.248535,0.216140792,101.118309,20.98036385,0.725453317,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832550659,0.005346975,300.1482872,300.4067902,191.8797613,-0.483291425,3.578799656,35.39220237,15.59134101,27.12753868,3.606057784,0.333481061,2.002229618,1.603828167,0.212004197,89.972431,0.910109992,60.01638713,971.172156,0.00842842,
S32,334,2016,D,18,1,11526,0,13.62941114,0.34758905,883.3701188,5.059016866,1.606500073,27.00435448,6,1.420000017,1,2.840000033,27.25687027,27.00435448,26.9721508,998.914856,976.6094971,13.55947876,19.51748657,38.02133179,54.32001877,499.5237732,1199.622925,0.182103842,101.1183014,20.97047615,0.72425741,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832539622,0.005059017,300.1543545,300.4068703,191.9396637,-0.333370475,3.580075162,35.40481904,15.88733247,27.13061237,3.606708202,0.309686377,1.97357509,1.633133112,0.196636288,89.32488591,0.904527471,58.89092911,970.1307278,0.008273614,
S32,335,2016,W,1,1,11720.5,0,14.17920387,1.081656245,345.0898775,8.498564065,1.065513881,26.33683395,6,1.420000017,1,2.840000033,27.26320076,26.33683395,26.97106171,399.8384399,378.9389954,13.53494167,23.50300789,38.0009079,65.38238525,499.5245056,1199.199341,0.150509551,101.1184235,17.56419563,0.70144552,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832540843,0.008498564,299.486834,300.4132008,191.8718902,-2.035660204,3.442100986,34.04029521,10.53728732,26.80001736,3.53733565,0.783317954,2.376587104,1.160748546,0.50978601,34.89494436,0.910673965,76.91855613,372.1988809,0.029302718,
S32,335,2016,W,2,1,11810,0,14.31151818,1.0334522,343.4533209,8.292713212,1.074908186,26.32399368,6,1.420000017,1,2.840000033,27.25613403,26.32399368,26.97244835,399.5551758,378.593689,13.65632534,23.38424492,38.46856308,65.08310699,499.5185852,1200.640991,0.273567945,101.118721,17.48762703,0.700436532,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832530975,0.008292713,299.4739937,300.406134,192.1025543,-1.924833284,3.439493123,34.01440494,10.63016002,26.79006386,3.535265185,0.757723113,2.364584938,1.170680247,0.492464466,34.72956054,0.907181844,76.40916167,371.7906786,0.029412548,
S32,335,2016,W,3,1,11900,0,10.7478148,0.980670691,256.3526189,8.090897261,1.090338483,26.27788162,6,1.420000017,1,2.840000033,27.2305851,26.27788162,26.96793556,299.3575745,283.6911011,13.6455307,23.13886833,38.48570633,64.49678802,499.530304,1201.050537,0.147392079,101.1200485,16.26307869,0.698475778,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832550507,0.008090897,299.4278816,300.3805851,192.1680816,-1.816143003,3.430141971,33.92148265,10.78261432,26.75423336,3.527820706,0.728957033,2.339803488,1.188017217,0.473052375,25.92238926,0.903632923,75.67803472,278.5821047,0.029196904,
S32,335,2016,W,4,1,11990.5,0,10.96448231,0.953985027,255.2725402,8.055307374,1.10825652,26.27360344,6,1.420000017,1,2.840000033,27.22062111,26.27360344,26.97195435,299.552948,283.6385498,13.49889565,22.95246506,37.9824295,64.01548767,499.5204163,1200.817871,0.150792509,101.1228638,16.21696663,0.699044168,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832534027,0.008055307,299.4236034,300.3706211,192.1308551,-1.798822957,3.429275517,33.91196995,10.95950489,26.74711227,3.526342794,0.714108639,2.321018997,1.205323796,0.463055246,25.81389031,0.899992404,75.10067696,278.42656,0.029574766,
S32,335,2016,W,5,1,12080,0,6.558495013,0.913617168,172.2747458,7.907244037,1.123871015,26.31761169,6,1.420000017,1,2.840000033,27.23384666,26.31761169,26.97373199,199.8083496,190.1246796,13.60537243,22.88595581,38.35843277,63.78084564,499.5125122,1200.475586,0.215963796,101.1243134,14.81715584,0.698553979,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832520854,0.007907244,299.4676117,300.3838467,192.0760895,-1.726339587,3.438197582,33.99971251,11.1137567,26.77572918,3.532285234,0.691245977,2.314326567,1.217958667,0.447692717,17.42116537,0.906114588,74.54426475,187.0070851,0.026143298,
S32,335,2016,W,6,1,12170,0,6.55929707,0.903567656,172.1080201,7.907426074,1.13328137,26.36180687,6,1.420000017,1,2.840000033,27.25470161,26.36180687,26.97214508,199.7986908,190.1139069,13.6011343,22.88216972,38.29837799,63.69106293,499.5016174,1200.3573,0.304850936,101.1222534,14.86064339,0.697245538,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832502696,0.007907426,299.5118069,300.4047016,192.0571637,-1.729722611,3.447177936,34.08921201,11.20704229,26.80825424,3.539049836,0.685477701,2.313896566,1.22515327,0.443822552,17.40395082,0.905288955,74.32813019,186.9959312,0.02607224,
S32,335,2016,W,7,1,12260.5,0,1.654741211,0.910393021,91.31901617,7.987871606,1.138301488,26.36747932,6,1.420000017,1,2.840000033,27.24904823,26.36747932,26.97283936,99.6228714,96.70750427,13.46907139,22.84420586,37.83257675,63.60544205,499.5381165,1200.609863,0.256979138,101.1210709,13.18703651,0.699160516,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832563527,0.007987872,299.5174793,300.3990482,192.0975738,-1.772739723,3.448332047,34.10102383,11.25681797,26.80826378,3.539051821,0.68939873,2.310030559,1.229021262,0.446453071,9.234276705,0.944280559,74.27029909,95.92091955,0.012812442,
S32,335,2016,W,8,1,12350,0,1.674887684,0.887771384,91.08865154,7.829404266,1.137312407,26.31915855,6,1.420000017,1,2.840000033,27.2360611,26.31915855,26.97257614,99.51390076,96.59378815,13.56768513,22.75771904,38.23997116,63.41023254,499.5340576,1201.043945,0.162711173,101.1173019,13.13951302,0.69999975,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832556763,0.007829404,299.4691586,300.3860611,192.167027,-1.68457169,3.438511555,34.00517507,11.24745603,26.77760983,3.532676065,0.676348005,2.301199148,1.231476918,0.43770186,9.210638682,0.943007343,74.06522044,95.79762676,0.012949269,
S32,335,2016,W,9,1,12444,0,-0.993765178,0.88484571,51.1018429,7.805315993,1.136673225,26.29484367,6,1.420000017,1,2.840000033,27.22319603,26.29484367,26.97130203,48.99940109,49.72686386,13.55373001,22.71622276,38.2269783,63.33943939,499.5152893,1200.984375,0.221198559,101.1130219,12.30300713,0.700390756,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832525482,0.007805316,299.4448437,300.373196,192.1574957,-1.67062715,3.433579153,33.95783343,11.24161066,26.75901985,3.528814399,0.674648568,2.296905929,1.231908471,0.436563177,5.167061758,1.027650629,74.02336055,50.19925223,-0.014653971,
