Plant ID,Site,Year,Block,Treatment,E,A,gsw,PhiPS2
110,S10,2015,4,D,0.002287002,6.528129276,0.135930851,0.086798641
110,S10,2015,4,D,0.002283659,6.526690076,0.13394924,0.076355974
111,S10,2015,3,D,0.006689093,13.4464957,0.498106204,0.162619236
111,S10,2015,3,D,0.006814813,13.83419136,0.481000097,0.167595493
111,S10,2015,3,D,0.006828569,14.09568274,0.500062808,0.169904708
111,S10,2015,3,W,0.005043668,8.526845609,0.357188706,0.100045668
111,S10,2015,3,W,0.005038361,8.516053663,0.353366242,0.092129561
111,S10,2015,3,W,0.005044602,8.496897626,0.339939997,0.082537632
111,S10,2015,4,D,0.003760649,7.989748233,0.258197912,0.103542645
111,S10,2015,4,D,0.003757519,7.97394052,0.255829765,0.095226264
111,S10,2015,4,D,0.003754339,7.970768972,0.251972234,0.08928452
111,S10,2015,4,W,0.006035287,8.473260473,0.407519122,0.098752611
111,S10,2015,4,W,0.006026574,8.468014367,0.404228151,0.088752746
111,S10,2015,4,W,0.006022201,8.42516528,0.393614727,0.080689121
112,S10,2015,3,D,0.006936517,12.45198697,0.533588372,0.141880326
112,S10,2015,3,D,0.006955436,12.38203247,0.504555945,0.129793659
112,S10,2015,3,D,0.007014872,12.41143531,0.487142995,0.129304905
112,S10,2015,3,W,0.004678387,14.9317613,0.310129396,0.161077412
112,S10,2015,3,W,0.004684622,14.91404267,0.309005772,0.153220284
112,S10,2015,3,W,0.004729251,14.93974618,0.289586806,0.125487665
112,S10,2015,4,D,0.004689064,10.09347732,0.320125822,0.11508741
112,S10,2015,4,D,0.00468758,10.08970682,0.318867146,0.106458398
112,S10,2015,4,D,0.004685841,10.05588347,0.309683801,0.093063377
112,S10,2015,4,W,0.007830698,11.78492932,0.611137515,0.125493616
112,S10,2015,4,W,0.007832572,11.77294403,0.608580936,0.113366546
112,S10,2015,4,W,0.007835534,11.7524357,0.601076028,0.100296635
113,S10,2015,3,D,0.007545687,15.15925558,0.539088178,0.160632566
113,S10,2015,3,D,0.007508265,15.13084804,0.510012355,0.144198471
113,S10,2015,3,D,0.007547027,15.13299562,0.49622549,0.132667177
113,S10,2015,3,W,0.007784502,16.96859639,0.61665761,0.186595494
113,S10,2015,3,W,0.007791629,16.97175749,0.613935663,0.172453913
113,S10,2015,3,W,0.007912951,16.68486801,0.618638336,0.194370334
113,S10,2015,4,D,0.007448479,13.44323952,0.596610156,0.149803402
113,S10,2015,4,D,0.007448289,13.41208276,0.590132604,0.137262236
113,S10,2015,4,D,0.007452076,13.37702791,0.572282834,0.120682265
113,S10,2015,4,W,0.003783175,10.80812867,0.248796144,0.128563466
113,S10,2015,4,W,0.003782677,10.80402824,0.247662049,0.117167448
113,S10,2015,4,W,0.003784588,10.80573471,0.242438283,0.105237549
114,S10,2015,3,D,0.005592023,14.71975772,0.404033112,0.173141908
114,S10,2015,3,D,0.00558469,14.77498069,0.384737276,0.15538224
114,S10,2015,3,D,0.005608635,14.85075173,0.372119445,0.14091114
115,S10,2016,3,D,0.007097361,11.26092687,0.462064376,0.141673102
115,S10,2016,3,D,0.007047599,12.09590652,0.45378033,0.160021514
115,S10,2016,3,D,0.007037408,12.06319933,0.43033984,0.145530078
115,S10,2016,3,W,0.008219361,12.48806084,0.662316282,0.128387597
115,S10,2016,3,W,0.008215423,12.46395487,0.658590291,0.117049226
115,S10,2016,3,W,0.007901414,11.157526,0.620543885,0.125230143
115,S10,2016,4,D,0.005356797,11.12799841,0.370457485,0.154561975
115,S10,2016,4,D,0.005350394,11.1288426,0.369258724,0.142335513
115,S10,2016,4,D,0.005344487,11.12318816,0.35637475,0.123882314
115,S10,2016,4,W,0.002284159,5.541043997,0.114066017,0.069442457
115,S10,2016,4,W,0.002270606,5.556801811,0.11161264,0.062251042
115,S10,2016,4,W,0.002257628,5.546867083,0.105792097,0.053683315
116,S10,2016,3,D,0.006926602,11.60098988,0.551939975,0.124940273
116,S10,2016,3,D,0.006935007,11.66441332,0.53872685,0.109322652
116,S10,2016,3,D,0.007457613,12.48169267,0.589943202,0.135976334
116,S10,2016,3,W,0.001608206,7.463801718,0.095739793,0.093938894
116,S10,2016,3,W,0.001607839,7.454499558,0.095335958,0.091915523
116,S10,2016,3,W,0.001604958,7.423140612,0.093290663,0.078690414
116,S10,2016,4,D,0.005354862,9.031371806,0.389124579,0.123968146
116,S10,2016,4,D,0.005352999,9.0205695,0.385807932,0.116621725
116,S10,2016,4,D,0.005352215,8.951716239,0.370770633,0.103749737
116,S10,2016,4,W,0.002289992,5.599082513,0.134920385,0.066724117
116,S10,2016,4,W,0.002281221,5.599766701,0.133908853,0.061933845
116,S10,2016,4,W,0.002269195,5.591356568,0.13084263,0.049968859
117,S10,2016,3,D,0.004608235,10.70184938,0.313838801,0.116491489
117,S10,2016,3,D,0.004603055,10.72124513,0.307493584,0.10408684
117,S10,2016,3,D,0.00461207,10.72852537,0.293474772,0.093844054
117,S10,2016,3,W,0.00853461,13.24351529,0.716110475,0.143468034
117,S10,2016,3,W,0.00853432,13.24409579,0.712729356,0.12662974
117,S10,2016,3,W,0.008616359,13.24559687,0.66191818,0.110843012
117,S10,2016,4,D,0.00112495,5.278060202,0.065002738,0.086585905
117,S10,2016,4,D,0.001120751,5.253694792,0.063839882,0.078691147
117,S10,2016,4,D,0.001118202,5.23941132,0.062155247,0.07016473
117,S10,2016,4,W,0.009665325,9.538229107,0.706312497,0.102039365
117,S10,2016,4,W,0.009663761,9.528974314,0.705223454,0.094552645
117,S10,2016,4,W,0.009660664,9.515354248,0.696602006,0.086487103
118,S10,2016,3,D,0.007535588,7.572821014,0.546477715,0.083594
118,S10,2016,3,D,0.007457747,10.66912381,0.524443473,0.120807267
118,S10,2016,3,D,0.007447896,10.72481832,0.495694024,0.109817702
118,S10,2016,3,W,0.007600892,12.86554196,0.593262883,0.143925634
118,S10,2016,3,W,0.007581301,12.86585046,0.586347241,0.129249208
118,S10,2016,3,W,0.007567697,12.84538515,0.572159332,0.113976403
118,S10,2016,4,D,0.004418621,9.572915381,0.290757075,0.122333887
118,S10,2016,4,D,0.004416105,9.57449513,0.290172379,0.118303637
118,S10,2016,4,D,0.004411779,9.562834042,0.286333417,0.103497726
118,S10,2016,4,W,0.002191764,6.217391909,0.129655176,0.080528279
118,S10,2016,4,W,0.002189283,6.211172716,0.128971717,0.075358586
118,S10,2016,4,W,0.002187982,6.208114863,0.127246974,0.067653597
119,S11,2010,3,D,0.005681737,19.80482069,0.465741395,0.256881224
119,S11,2010,3,D,0.005680966,19.88646994,0.461880123,0.230005225
119,S11,2010,3,D,0.006040027,20.67827874,0.486061458,0.264352162
119,S11,2010,3,W,0.006555072,15.85669406,0.479002963,0.191418749
119,S11,2010,3,W,0.006524539,15.90764638,0.469562493,0.173446272
119,S11,2010,3,W,0.006516583,15.9270684,0.463942891,0.154594514
119,S11,2010,4,D,0.005673894,14.36830387,0.41420771,0.13845854
119,S11,2010,4,D,0.005672482,14.33702113,0.410901354,0.127931962
119,S11,2010,4,D,0.005673257,14.30875386,0.401023593,0.11132564
119,S11,2010,4,W,0.008483018,9.467572446,0.683095478,0.097818288
119,S11,2010,4,W,0.008479606,9.493824683,0.680430032,0.087602022
119,S11,2010,4,W,0.008476522,9.498314628,0.667998213,0.078925601
120,S11,2010,3,D,0.006839206,19.38778444,0.538514646,0.235681041
120,S11,2010,3,D,0.006838189,19.39175493,0.536320026,0.215992737
120,S11,2010,3,D,0.006842767,19.4120244,0.525928149,0.19181815
120,S11,2010,3,W,0.008775833,22.48931755,0.787440876,0.277903171
120,S11,2010,3,W,0.008776387,22.51254123,0.784191146,0.254950238
120,S11,2010,3,W,0.008649104,23.01289876,0.73821099,0.301606468
120,S11,2010,3,W,0.008616685,23.02827792,0.720878552,0.273179499
120,S11,2010,3,W,0.008421298,22.96012677,0.696776242,0.308259963
120,S11,2010,3,W,0.008383392,23.02358093,0.686490849,0.27863704
120,S11,2010,4,D,0.002803044,11.67239675,0.169651687,0.190140186
120,S11,2010,4,D,0.002781132,11.62364421,0.167044523,0.169958893
120,S11,2010,4,D,0.002731577,11.55040035,0.157186532,0.158665782
120,S11,2010,4,W,0.006356854,15.27108077,0.461729411,0.183639313
120,S11,2010,4,W,0.006352533,15.27562773,0.460447128,0.168966657
120,S11,2010,4,W,0.006337737,15.29727053,0.450037593,0.149314878
121,S11,2010,3,D,0.005994093,14.35930452,0.455960684,0.119837146
121,S11,2010,3,D,0.006316251,14.02159767,0.479077165,0.149086585
121,S11,2010,3,D,0.006348742,13.83273625,0.452120362,0.149682487
121,S11,2010,3,W,0.007675955,17.10070424,0.60991146,0.183809275
121,S11,2010,3,W,0.007672411,17.10645298,0.606616418,0.172461049
121,S11,2010,3,W,0.007669539,17.13437119,0.598259656,0.155500663
121,S11,2010,4,D,0.007151886,4.386615572,0.573695613,0.056527174
121,S11,2010,4,D,0.00714521,4.384339123,0.568601518,0.048673555
121,S11,2010,4,D,0.007142801,4.38723361,0.561621581,0.040047551
122,S11,2010,3,D,0.006145679,14.45617804,0.474399582,0.181536121
122,S11,2010,3,D,0.006134523,14.46987617,0.469760526,0.166942042
122,S11,2010,3,D,0.006225004,14.58329656,0.438332782,0.164307172
122,S11,2010,3,W,0.003592852,14.45882039,0.232094089,0.174643997
122,S11,2010,3,W,0.003593615,14.45785885,0.231335027,0.157786017
122,S11,2010,3,W,0.003597343,14.46264831,0.226078054,0.139026826
122,S11,2010,4,D,0.006644831,17.04127568,0.475061061,0.197182034
122,S11,2010,4,D,0.006639461,17.05082544,0.471219362,0.180824899
122,S11,2010,4,D,0.006638078,17.01998247,0.465162473,0.163906113
123,S11,2010,3,D,0.007923442,17.31042969,0.607609234,0.213048617
123,S11,2010,3,D,0.007799322,17.59706295,0.592091777,0.217634472
123,S11,2010,3,D,0.007726265,17.55470923,0.571961164,0.199476011
123,S11,2010,3,W,0.004996606,11.48216022,0.348657849,0.135746009
123,S11,2010,3,W,0.004994718,11.49122984,0.347899017,0.121914192
123,S11,2010,3,W,0.0049904,11.50202908,0.34307396,0.10809575
123,S11,2010,4,D,0.002634387,8.956059878,0.166190397,0.11511822
123,S11,2010,4,D,0.002640666,8.986690946,0.165176284,0.103906747
123,S11,2010,4,D,0.002642429,8.985711913,0.164484975,0.096510812
123,S11,2010,4,W,0.006645018,5.720618202,0.509311781,0.062740894
123,S11,2010,4,W,0.006644155,5.730027154,0.50709283,0.056046584
123,S11,2010,4,W,0.006645679,5.746453571,0.497407499,0.0494761
124,S11,2010,3,D,0.006627716,18.1453832,0.520881238,0.207579104
124,S11,2010,3,D,0.006596451,17.96305041,0.511329574,0.223459385
124,S11,2010,3,D,0.006553444,17.97907843,0.489891464,0.203621428
124,S11,2010,3,W,0.007681751,12.23183836,0.64099078,0.151285935
124,S11,2010,3,W,0.007679521,12.27138309,0.629467999,0.136452233
124,S11,2010,3,W,0.007685551,12.29570608,0.6209143,0.122352045
124,S11,2010,4,D,0.00651818,14.93859674,0.462808738,0.177193702
124,S11,2010,4,D,0.006503263,14.93946621,0.458380007,0.157041717
124,S11,2010,4,D,0.006494275,14.9383239,0.452395375,0.140590639
124,S11,2010,4,W,0.004049057,9.367741293,0.218807939,0.116167632
124,S11,2010,4,W,0.004010944,9.375853795,0.201544726,0.109055514
124,S11,2010,4,W,0.004016375,9.501293311,0.194080716,0.098966372
125,S11,2010,3,D,0.008854576,14.56402055,0.603843142,0.1705994
125,S11,2010,3,D,0.008877997,14.4582772,0.574032836,0.15587927
125,S11,2010,3,D,0.008907346,14.48890939,0.559370493,0.14218623
125,S11,2010,3,W,0.008852288,20.70132234,0.709740213,0.24850017
125,S11,2010,3,W,0.008849439,20.70085617,0.708006825,0.228330051
125,S11,2010,3,W,0.008842766,20.70198975,0.691271849,0.201948176
125,S11,2010,4,D,0.007362614,13.28171025,0.612376674,0.121208707
125,S11,2010,4,D,0.007358959,13.27428473,0.606188257,0.111650173
125,S11,2010,4,D,0.007359492,13.27650031,0.597457214,0.102635481
125,S11,2010,4,W,0.004527208,10.07286653,0.299955939,0.129085698
125,S11,2010,4,W,0.0044778,10.0377006,0.294301442,0.116597067
125,S11,2010,4,W,0.004345335,10.1827422,0.264060193,0.105904453
126,S11,2011,3,D,0.008605242,12.81352215,0.721092602,0.130407454
126,S11,2011,3,D,0.008864179,12.88366957,0.733974596,0.136603096
126,S11,2011,3,D,0.008877306,12.74458506,0.727487796,0.139219513
126,S11,2011,3,W,0.00812174,16.45631022,0.701880336,0.190430464
126,S11,2011,3,W,0.008123357,16.46029924,0.69829465,0.177957034
126,S11,2011,3,W,0.008124796,16.45510848,0.693682008,0.160455665
126,S11,2011,4,D,0.003592967,13.08111465,0.237351144,0.166455218
126,S11,2011,4,D,0.003589487,13.09171668,0.236164611,0.150177533
126,S11,2011,4,D,0.003586122,13.1057104,0.231256734,0.133499399
127,S11,2011,3,D,0.008369439,15.30565392,0.576472131,0.288191449
127,S11,2011,3,D,0.008518297,15.69691469,0.583639275,0.299276254
127,S11,2011,3,D,0.0084903,15.65684725,0.572694167,0.264801855
127,S11,2011,4,D,0.005941214,15.35323706,0.431739859,0.178108134
127,S11,2011,4,D,0.005931348,15.34842762,0.429053018,0.160973709
127,S11,2011,4,D,0.005917167,15.3710305,0.416214524,0.145061739
127,S11,2011,4,W,0.005502625,12.74286143,0.416422981,0.105003698
127,S11,2011,4,W,0.005507135,12.72509449,0.415877787,0.101803821
127,S11,2011,4,W,0.005532798,12.6525667,0.399549579,0.089128067
128,S11,2011,3,D,0.010256235,23.453551,0.828361439,0.270290669
128,S11,2011,3,D,0.009277939,23.46143931,0.735156782,0.286982388
128,S11,2011,3,D,0.009245077,23.44994572,0.720888235,0.258507158
128,S11,2011,3,W,0.006953193,16.39650418,0.498375848,0.204655024
128,S11,2011,3,W,0.006942184,16.38604483,0.495856514,0.184224478
128,S11,2011,3,W,0.006921825,16.37841826,0.486180791,0.163674125
128,S11,2011,4,D,0.008721041,18.91018273,0.735267693,0.203746845
128,S11,2011,4,D,0.008717647,18.91003373,0.730841201,0.1873491
128,S11,2011,4,D,0.008717105,18.90374174,0.720336271,0.166498081
128,S11,2011,4,W,0.004564337,12.18213832,0.308277151,0.128003499
128,S11,2011,4,W,0.004563632,12.18230153,0.307960427,0.119577113
128,S11,2011,4,W,0.004563303,12.17757884,0.306561879,0.107242213
129,S11,2011,3,D,0.006242612,16.01218475,0.430977394,0.205606428
129,S11,2011,3,D,0.006175556,16.14601861,0.398751597,0.19184778
129,S11,2011,3,D,0.006174942,16.19620132,0.390104757,0.184476579
129,S11,2011,3,W,0.009759802,13.3613589,0.871413547,0.13684396
129,S11,2011,3,W,0.009750371,13.36054705,0.864217585,0.127167203
129,S11,2011,3,W,0.009740128,13.36650534,0.84150668,0.112029803
129,S11,2011,4,D,0.000983162,6.865687875,0.056526295,0.104753306
129,S11,2011,4,D,0.000988685,6.87515201,0.056075201,0.096709421
129,S11,2011,4,D,0.000994339,6.87050706,0.055429767,0.090234757
129,S11,2011,4,W,0.00415427,9.195993851,0.230301149,0.099955916
129,S11,2011,4,W,0.004149333,9.211270198,0.229377335,0.093725949
129,S11,2011,4,W,0.004137833,9.269386877,0.224089476,0.083707113
130,S11,2011,3,D,0.004438447,12.75360287,0.321749998,0.155666495
130,S11,2011,3,D,0.00445891,12.72045436,0.308149577,0.141591574
130,S11,2011,3,D,0.004492739,12.9070272,0.320706452,0.183877428
130,S11,2011,3,W,0.008025651,17.21468633,0.658173117,0.199075415
130,S11,2011,3,W,0.008024526,17.20627042,0.647548447,0.177860555
130,S11,2011,3,W,0.008028937,17.20284227,0.640506617,0.160781585
130,S11,2011,4,D,0.006484118,12.8518325,0.455648209,0.162553512
130,S11,2011,4,D,0.006479812,12.85375086,0.454549938,0.148356179
130,S11,2011,4,D,0.006472067,12.86140669,0.448586744,0.130385659
130,S11,2011,4,W,0.009675841,12.29035515,0.823355489,0.157699195
130,S11,2011,4,W,0.009673191,12.26597061,0.81616055,0.144739803
130,S11,2011,4,W,0.009669853,12.21908604,0.786521446,0.130863186
131,S11,2011,3,D,0.008198953,14.20430194,0.559516255,0.18980714
131,S11,2011,3,D,0.00821505,14.14018881,0.541494565,0.173225332
131,S11,2011,3,D,0.008311645,14.10334998,0.526282896,0.169148683
131,S11,2011,3,W,0.00860547,12.87666117,0.747983257,0.162381042
131,S11,2011,3,W,0.008593818,12.87029496,0.74246324,0.146429724
131,S11,2011,3,W,0.008570669,12.86033643,0.700563885,0.131968045
132,S11,2011,3,D,0.006483298,11.75543751,0.530993646,0.12449323
132,S11,2011,3,D,0.006058851,13.95043487,0.458149561,0.168429143
132,S11,2011,3,D,0.005781273,14.51894712,0.426135865,0.183472439
132,S11,2011,3,W,0.005759249,12.29343038,0.435099584,0.125174451
132,S11,2011,3,W,0.005783847,12.84577755,0.419183197,0.151157289
132,S11,2011,3,W,0.005770495,12.87201657,0.408937173,0.135098565
132,S11,2011,4,D,0.006205022,13.44832695,0.438409727,0.172556944
132,S11,2011,4,D,0.00620077,13.43910233,0.437406948,0.160631868
132,S11,2011,4,D,0.006193052,13.43805464,0.431675413,0.142486402
133,S11,2013,3,D,0.008860115,8.473183486,0.78186997,0.107390248
133,S11,2013,3,D,0.008859639,8.480542338,0.777270193,0.097361333
133,S11,2013,3,D,0.008871676,8.497429427,0.74389283,0.087607212
133,S11,2013,3,W,0.006123389,16.61578966,0.468162902,0.186645621
133,S11,2013,3,W,0.006123561,16.60547313,0.467179774,0.174583142
133,S11,2013,3,W,0.006124015,16.58642865,0.460386303,0.15516062
133,S11,2013,4,D,0.003607811,13.91390677,0.228649981,0.180200321
133,S11,2013,4,D,0.003600221,13.90897285,0.226656253,0.157229166
133,S11,2013,4,D,0.003596746,13.91346372,0.224064,0.139778695
133,S11,2013,4,W,0.004742862,9.942411908,0.311255541,0.118096325
133,S11,2013,4,W,0.004709833,9.942858127,0.30662021,0.104683718
133,S11,2013,4,W,0.004661156,9.938471663,0.295741529,0.094780355
134,S11,2013,3,D,0.008472859,15.91247384,0.75334015,0.184300343
134,S11,2013,3,D,0.008470239,15.90629897,0.749137668,0.171591274
134,S11,2013,3,D,0.008470751,15.8904252,0.7324829,0.154282051
134,S11,2013,3,W,0.008100716,18.57839482,0.686775006,0.194195305
134,S11,2013,3,W,0.008101243,18.57116884,0.683890321,0.181688186
134,S11,2013,3,W,0.008110534,18.5438103,0.658962242,0.163229522
134,S11,2013,4,D,0.007800197,19.86735784,0.576526731,0.243570551
134,S11,2013,4,D,0.007790284,19.85197747,0.57334991,0.225055195
134,S11,2013,4,D,0.007777674,19.85990548,0.561343264,0.202291838
134,S11,2013,4,W,0.007761541,16.55935187,0.588980581,0.180763233
134,S11,2013,4,W,0.007759977,16.54821721,0.587152084,0.171593897
134,S11,2013,4,W,0.007760944,16.56463985,0.574362511,0.153786377
135,S11,2013,3,D,0.007287944,11.43348008,0.607655179,0.109222926
135,S11,2013,3,D,0.007553577,11.33570104,0.588600344,0.116103716
135,S11,2013,3,D,0.007796769,11.31438506,0.603936269,0.125503749
135,S11,2013,3,W,0.007802943,16.63949226,0.641871118,0.204333561
135,S11,2013,3,W,0.00779248,16.65250815,0.636380727,0.191032074
135,S11,2013,3,W,0.007792077,16.67414925,0.620354387,0.171863286
135,S11,2013,4,D,0.006157649,14.72697381,0.466879199,0.14082678
135,S11,2013,4,D,0.00615708,14.73611929,0.464010312,0.135626955
135,S11,2013,4,D,0.00616024,14.73223232,0.448844457,0.122023471
135,S11,2013,4,W,0.006060319,1.220914586,0.425337171,0.029470631
135,S11,2013,4,W,0.006035589,1.221699387,0.418649311,0.025696426
135,S11,2013,4,W,0.006018893,1.214245138,0.406743605,0.023597058
136,S11,2013,3,D,0.005388718,12.1421459,0.375396606,0.157895048
136,S11,2013,3,D,0.005223253,12.3073539,0.343300768,0.157143175
136,S11,2013,3,D,0.005036675,12.43515679,0.330528599,0.167366154
136,S11,2013,3,W,0.008665983,21.1485777,0.657158629,0.263807481
136,S11,2013,3,W,0.008662579,21.15760522,0.649964753,0.234766211
136,S11,2013,3,W,0.008666107,21.19049575,0.63485014,0.209752301
136,S11,2013,4,D,0.001025975,5.534521291,0.062243088,0.100476862
136,S11,2013,4,D,0.001028818,5.519924119,0.062156128,0.087885153
136,S11,2013,4,D,0.001031808,5.508052307,0.061560364,0.078092072
136,S11,2013,4,W,0.004880127,11.45576951,0.34856553,0.118781161
136,S11,2013,4,W,0.004877197,11.44844201,0.347588358,0.110644364
136,S11,2013,4,W,0.004873442,11.44325894,0.34181939,0.100622639
137,S11,2013,3,D,0.01068896,14.34041597,0.800176269,0.188504771
137,S11,2013,3,D,0.010681387,14.33385722,0.791615566,0.167051652
137,S11,2013,3,D,0.010716847,14.30950701,0.763947323,0.153644767
137,S11,2013,3,W,0.006057933,12.86243439,0.464740871,0.141096808
137,S11,2013,3,W,0.00605761,12.86733052,0.464056139,0.128249496
137,S11,2013,3,W,0.00605789,12.88058485,0.458820986,0.115898537
137,S11,2013,4,D,0.002673565,9.24123337,0.177126177,0.095522169
137,S11,2013,4,D,0.002676324,9.231274062,0.176786738,0.091370125
137,S11,2013,4,D,0.002680371,9.200539554,0.175051443,0.08222295
137,S11,2013,4,W,0.007783571,14.75565958,0.630942548,0.145471852
137,S11,2013,4,W,0.007784117,14.73741326,0.617540505,0.134763384
137,S11,2013,4,W,0.003008083,9.42745931,0.181633892,0.128872463
138,S11,2013,3,D,0.008534307,14.97470377,0.661097482,0.165735122
138,S11,2013,3,D,0.008538912,15.05833082,0.63516153,0.152670076
138,S11,2013,3,D,0.00861738,15.21000981,0.608171773,0.147493787
138,S11,2013,3,W,0.004957455,15.35940123,0.348256061,0.202461974
138,S11,2013,3,W,0.004958134,15.37554401,0.346795321,0.17427945
138,S11,2013,3,W,0.004961968,15.40732482,0.339909591,0.153015868
138,S11,2013,4,D,0.008615781,15.08620569,0.677184335,0.183020016
138,S11,2013,4,D,0.008607359,15.03756204,0.671997753,0.171322652
138,S11,2013,4,D,0.008596702,14.99569468,0.660723868,0.153802593
138,S11,2013,4,W,0.006760177,11.43864005,0.446368337,0.135560649
138,S11,2013,4,W,0.006744236,11.41216415,0.443682498,0.121721056
138,S11,2013,4,W,0.006719594,11.35413739,0.434320991,0.106683908
139,S11,2015,3,D,0.008833374,14.66490379,0.72260591,0.175168047
139,S11,2015,3,D,0.008833835,14.66815959,0.719073981,0.162112217
139,S11,2015,3,D,0.008849083,14.65284887,0.691194003,0.144576961
